Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
292740805060078,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,613,1871,3.05,1.41,8396.68,36987345.04,8951.59,34459993.84,4692.82,30890916.98,6678.69,30699926.14,NA
292740805060079,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,103,290,2.82,1.5,5305.53,14395290.62,5464.7,13952931.2,2801.12,10871791.45,3904.6,10845872.16,NA
292740805060080,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,168,403,2.4,1.2,5357.51,22364624.43,5844.55,21545890.03,3618.98,18882121.15,5001.51,19181896.54,NA
292740805060081,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,1,200,653,3.27,2.53,1015.9,3203422.54,1216.64,3594540.79,576.29,1661004.24,1044.53,2524319.11,NA
292740805060082,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,226,609,2.69,1.41,2475.87,4376364.34,2840.34,3983391.66,1626.83,3878308.18,2264.27,3954786.07,NA
292740805060083,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,233,627,2.69,1.13,2851.52,7611939.02,3061.76,7529070.14,1719.43,4880367.11,2383.21,5183197.02,NA
292740805060084,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,155,494,3.19,1.66,3133.6,5890079.12,3304.14,5645489.45,1780.26,4568001.78,2440.6,4650996.71,NA
292740805060085,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,232,762,3.28,1.87,3357.56,8906889.58,3493.06,8792514,1809.7,5386646.14,2439.46,5725534.47,NA
292740805060086,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,227,605,2.67,1.59,2561.32,5198777.93,2850.1,4960706.43,1560.48,3703760.05,2193.22,3818096.91,NA
292740805060087,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,302,758,2.51,1.61,5362.45,52199971.33,6637.14,56164173.77,3146.42,29951760.02,4995.2,38334461.58,NA
292740805060088,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,237,606,2.56,1.4,2801.65,4210602.73,2990.95,3927641.12,1782.92,3826078.05,2388.52,3678840.5,NA
292740805060089,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,5,15,3,2,5400,15800000,5400,15800000,2734.67,10060298.1,3155.38,10298860.26,NA
292740805060090,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,298,694,2.33,1.53,5290,19922065.32,5838.59,18780821.8,3348.73,15960437.74,4620.4,16146130.28,NA
292740805060091,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,274,736,2.69,1.59,5619.41,34454001.74,5876.79,34519745.99,3604.14,24173404.33,4659.01,26337966.62,NA
292740805060092,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,258,698,2.71,2.34,6575.93,39551246.8,6705.89,39461044.15,3859.45,26653329.93,4932.35,28774934.82,NA
292740805060093,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,189,442,2.34,1.43,5160.01,33289346.19,5418.01,33557453.25,3393.17,20159471.03,4384.54,21707366.5,NA
292740805060094,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,173,593,3.43,2.61,7124.47,29830084.03,7800.85,27370193.39,4122.1,25135509.18,5509.34,25953746.4,NA
292740805060095,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,163,483,2.96,1.53,6014.02,19663123.12,6324.43,18708726.82,3474.58,15664470.75,4592.83,15569678.05,NA
292740805060096,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,162,543,3.35,2.81,6833.75,53943704.73,7741.73,54082672.91,3374.34,28186666.92,4957.83,33578311.06,NA
292740805060097,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,124,481,3.88,2.6,8826.26,144543717.17,9685.45,150343999.91,4333.55,59947192.74,5778.07,71617796.91,NA
292740805060098,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,292,932,3.19,1.59,8304.66,34985580.98,8361.93,34747121.52,4300.8,27046978.33,5682.5,27886002.48,NA
292740805060099,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,170,562,3.31,2.24,7417.82,33398098.79,7881.44,31821682.83,3682.34,22937402.9,5053.83,24553285.48,NA
292740805060100,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,340,1007,2.96,2.09,7499.89,22492988.19,7750.64,21297880.69,4209.93,22075540.93,5871.07,21031792.09,NA
292740805060101,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,220,684,3.11,1.7,8501.64,32493936.12,8579.63,32121152.86,4790.86,28575959.47,6337.35,27998331.01,NA
292740805060102,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,161,488,3.03,1.71,6817.52,31605456.1,7729.72,28763269.21,4311.8,23365264.23,5829.66,22739848.14,NA
292740805060103,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,309,794,2.57,2.13,4787.52,23443800.61,5283.37,23251459.8,3094.99,15782827.7,4099.36,16789097.9,NA
292740805060104,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,338,892,2.64,2.78,5471.72,11805383.69,5985.25,9833364.86,3747.87,12127930.63,5141.3,9468684.12,NA
292740805060105,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,302,737,2.44,1.59,4974.18,15246037.41,5215.98,14724128.09,3119.85,13258328.54,4210.58,13301037.01,NA
292740805060106,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,187,645,3.45,1.87,3936.76,21214700.19,4974.16,21647844.47,2754.94,17540773.56,4243.71,20709929.92,NA
292740805060107,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,170,561,3.3,1.38,3412.2,8434646.79,4203.43,7054602.79,1799.53,6732766.42,3468.07,7190583.36,NA
292740805060108,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,398,1295,3.25,2.68,5654.53,33434252.6,7190.1,31466617.24,3096.71,21757025.14,5019.98,25620138.78,NA
292740805060109,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,283,867,3.06,2.03,4563.45,15759810.8,4929.22,15217959.44,2772.29,12224834.79,3656.21,12891884.71,NA
292740805060110,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,105,355,3.38,2.22,3489.65,10773777.85,3816.8,10532623.66,2401.28,9412707.32,3211.35,9988981.14,NA
292740805060111,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,122,404,3.31,2.3,8120.51,516979502.33,8845.55,557083025.94,4148.22,180445031.07,5795.31,242776098.86,NA
292740805060112,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,451,1000,2.22,1.44,3785.94,16723311.62,4366.9,16752619.06,2650.57,13298411.42,3781.7,14698153.23,NA
292740805060113,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,68,270,3.97,4.86,8947.65,78211555.58,8947.65,78211555.58,4055.32,38344191.4,5253.94,43404913.11,NA
292740805060114,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,488,1233,2.53,1.88,9249.09,1318200034.98,9812.07,1393076995.61,5834.55,720691371.84,7712.88,938475818.73,NA
292740805060115,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,202,633,3.13,1.74,4260.45,39357327.48,4946.04,42316744.26,2742.97,21009238.88,3870.13,25290404.51,NA
292740805060116,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,160,476,2.98,1.76,5521.11,20913062.83,5773.71,20408133.45,2995.41,15193124.65,4143.19,16262668.65,NA
292740805060117,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,158,547,3.46,1.7,6919.03,30099264.06,7436.78,28490245.23,3854.56,23182489.47,5538.16,23986451.3,NA
292740805060118,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,209,629,3.01,1.7,4559.88,16692358.23,5123.73,15862963.49,2577.84,12767239.03,3840.45,14175170.05,NA
292740805060119,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,188,576,3.06,1.93,8835.85,487583026.54,9492.23,517745350.75,5683.49,670396516.75,7708.14,894177719.76,NA
292740805060120,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,306,859,2.81,2.27,4723.41,17373748.7,5071.45,16887144.39,2785.76,12538187.1,3720.61,13268792.39,NA
292740805060121,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,240,648,2.7,1.65,5562.38,30266568.17,5779.1,30193044.01,3324.4,20561914.26,4165.85,22264573.63,NA
292740805060122,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,367,1062,2.89,1.72,5236.44,32141671.85,5668.94,32345177.99,3182.91,20794197.49,4411.55,23404465.15,NA
292740805060123,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,515,1290,2.5,1.63,5520.35,40411256.09,5618.53,40578691.89,3541.52,29540111.3,4507.39,33246974.51,NA
292740805060124,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,194,580,2.99,1.71,4635.45,15409761.15,4995.98,14803704.9,2526.65,11335192.38,3868.04,12166799.08,NA
292740805060125,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,275,654,2.38,1.81,4900.65,60628750.73,4991.41,61301010.72,3240.31,55158157.29,4114.46,66464789.22,NA
292740805060126,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,159,469,2.95,2.1,6243.25,78251105.87,6530.77,79988490.46,3524.82,46880725.35,4745.77,57356761,NA
292740805060127,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,124,343,2.77,1.64,5993.62,26601917.62,6142.22,26346611.62,3278.54,18912730.18,4371.39,20445951.9,NA
292740805060128,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,147,434,2.95,2.09,4011.92,16155310.92,4607.44,15806825.16,2447.3,12197406.53,3591.15,13796427.91,NA
292740805060129,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,348,937,2.69,1.76,3834.54,10431440.46,4183.13,9919933.89,2296.13,8209691.76,3399.52,8404136.53,NA
292740805060130,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,320,850,2.66,1.83,3910.46,15075981.35,4076.05,15039308.75,2517.97,25602369.99,3383.52,31484793.55,NA
292740805060131,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,70,188,2.69,2.1,3822.81,10672547.98,3935.25,10542064.94,2188.96,7890667.4,3033.52,8376939.3,NA
292740805060132,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,202,519,2.57,1.45,4441.11,16370911.55,4624.25,16198230.9,2592.34,10860719.63,3377.68,11500031.63,NA
292740805060133,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,236,664,2.81,1.38,3756.55,13476440,4262.24,13133557.31,2242.47,9851022.3,3150.88,10981939.02,NA
292740805060134,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,216,623,2.88,1.53,4883.94,20321384.48,5047.52,20175650.41,2694.7,13471272.14,3697.23,14779606.46,NA
292740805060135,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,298,904,3.03,1.63,4329.24,14841573.15,4526.72,14623883.88,2420.94,10101378.13,3382.02,10862373.37,NA
292740805060136,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,281,911,3.24,2.03,5236.55,13950158.85,5429.78,13413746.34,2786.36,12583502.33,3902.73,13269394.46,NA
292740805060137,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,195,465,2.38,1.28,3921.58,10080498.73,4089.35,9824317.96,3043.13,102673396.7,3884.46,127865526.85,NA
292740805060138,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,169,412,2.44,2.07,4952.79,19938592.19,5231.38,19600592.68,3215.16,15662147.65,4208.73,16322802.01,NA
292740805060139,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,254,675,2.66,2.22,3883.93,13763331.11,4076.52,13660282.77,2445.65,10291072.69,3196.56,11052120.75,NA
292740805060140,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,396,1135,2.87,2.65,3244.15,11750740.09,3519.68,11779046.8,2117.67,8696513.97,2916.04,9648331.39,NA
292740805060141,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,168,410,2.44,1.18,2218.51,8125848.25,2501.4,8456611.49,1492.81,5025552.79,2024.06,5741275.5,NA
292740805060142,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,173,481,2.78,2.16,3990.64,12222292.04,4482.99,11518462.91,2374.3,10076744.81,3629.4,10850858.96,NA
292740805060143,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,159,461,2.9,1.51,4217.3,12412350.23,4354.22,12217883.38,2444.66,9415878.93,3335.05,9877293.67,NA
292740805060144,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,264,731,2.77,1.41,3181.53,9216869.42,3620.37,8898053.89,1938.99,6344630.67,2770.56,6762606.4,NA
292740805060145,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,198,555,2.8,1.42,4782.44,11732401.24,4881.05,11491760.68,2710.64,9630822.69,3663.99,9524707.94,NA
292740805060146,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,298,806,2.7,1.6,5140.09,42900768.16,5694.22,44375868.84,3184.11,23665286.04,4465.08,27473493.7,NA
292740805060147,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,1,122,383,3.14,2.78,1819.86,7171260.88,2018.39,7556369.58,1013.12,3602461.95,1568.7,4711575.91,NA
292740805060148,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,1,149,484,3.25,2.07,708.11,774826.21,986.07,805168.99,495.18,491898.3,850.58,542854.68,NA
292740805060149,2,Região Nordeste,29,Bahia,2905,Metropolitana de Salvador,29021,Salvador,15,RM Salvador,2927408,SALVADOR,292740805,SALVADOR,29274080506,AMARALINA,2927408000,SALVADOR (todos os setores),1,0,185,557,3.01,1.96,3133.32,7720527.27,3274.94,7605030.33,1778.4,5230703.33,2466.36,5558271.13,NA
